vol_id,edep_sum_function
412,0.42415792971522165
413,0.39262633714220707
414,0.39080793102912686
415,0.4089607369386774
416,0.37051677821808693
417,0.3769654971147309
418,0.36861618965229853
419,0.36947736040887486
420,0.3658902849038815
421,0.3859213368521684
422,0.342234043821405
423,0.38284715255216195
424,0.3799658773079347
425,0.423155845173942
426,0.42837790497484796
427,0.38547181805581393
428,0.40028467090424547
429,0.4039556949355053
430,0.3553828344883277
431,0.4313798047005032
432,0.4023919682411277
433,0.3744172232889559
434,0.38804029854122807
435,0.37450725027567866
436,0.3584565670497586
437,0.36061770822408956
438,0.37426801331768594
439,0.34820913520412056
440,0.34185179867869586
441,0.37139606123950214
442,0.3759193026670143
443,0.34925750639195013
444,0.32657870732632915
445,0.34547185397244723
446,0.3999524497884295
447,0.4075045746640475
448,0.411938528324594
449,0.3954311387212725
450,0.392676443510024
451,0.3702361832073631
452,0.3943154526393143
453,0.40043794684226497
454,0.40829691098517695
455,0.3998657084107404
456,0.47513240035041815
457,0.4585570796209969
458,0.43670141985839994
459,0.41234874254395626
460,0.41450491415191615
461,0.41832050706438834
462,0.46577870819755024
463,0.44944915483322706
464,0.4178407600403655
465,0.44534175434614603
466,0.43977071668789236
467,0.4034266627634849
468,0.3675235441426517
469,0.4153230428380039
470,0.42840648987311597
471,0.42350104442618774
472,0.42696696126546324
473,0.4186770010497617
474,0.361750726090195
475,0.4023763202658213
476,0.41291387564445686
477,0.4684207054385427
478,0.4387632930582076
479,0.4661083829513535
480,0.4766979338275517
481,0.48482007914118214
482,0.4849879762421991
483,0.4315306573219365
484,0.41460208742104443
485,0.44718775986268455
486,0.4932310336796383
487,0.5197038637017263
488,0.4458067159393762
489,0.4479711427888569
490,0.4550927232521878
491,0.4416867888579623
492,0.4919426862189076
493,0.45066172661158965
494,0.45823882240228825
495,0.5354634374908489
496,0.5179078820393508
497,0.5212608955163772
498,0.5027655597947847
499,0.4711355208411656
500,0.4890177939475137
501,0.5181929539830905
502,0.5200314025502999
503,0.5393803109649428
504,0.5112891303949365
505,0.48978943056944885
506,0.539681852106224
507,0.5247781918502116
508,0.5304315761861854
509,0.4973465248624647
510,0.5017764946890668
511,0.5185712561383244
512,0.4903694311750098
513,0.47136773462896947
514,0.5256041238950455
515,0.5205964122584318
516,0.5330368561159642
517,0.5289310985357238
518,0.5445900082283188
519,0.5519379294301218
520,0.5095533174295344
521,0.5891924389882962
522,0.5902724756088578
523,0.5558689309433424
524,0.5326549804808762
525,0.5186917987092979
526,0.518519507012741
527,0.5240808930199926
528,0.5676621004540917
529,0.5103363306528258
530,0.5157043968165295
531,0.5225815243857814
532,0.5231710945381091
533,0.5070389680035322
534,0.5395654164645599
535,0.5642546271694542
536,0.5093589296324504
537,0.4959391955591109
538,0.548058060665552
539,0.5560630311735604
540,0.4989578111470029
541,0.5329859283719671
542,0.48943071874540195
543,0.4833997300660682
544,0.5754798704706502
545,0.5818298963879466
546,0.5684411706759317
547,0.5619798020388078
548,0.5746341011366843
549,0.5611452860631204
550,0.5255669136518468
551,0.565317988976014
552,0.5684042892121888
553,0.571438922512374
554,0.5846069340915732
555,0.5713331242211651
556,0.5646500558386776
557,0.5567118663353593
558,0.5490748893829789
559,0.5684831860091376
560,0.5598067913234072
561,0.594996963455296
562,0.5976824133853811
563,0.640615072987004
564,0.5910218517003373
565,0.5982209736716679
566,0.5899836250275127
567,0.6068303820559319
568,0.5871442419973297
569,0.5936479545815406
570,0.5675403254671653
571,0.5507655243613858
572,0.547495679201481
573,0.5672382503795148
574,0.5484840870655452
575,0.576030423395164
576,0.6195760223887246
577,0.6480165092902432
578,0.6273283257808184
579,0.6478805241045316
580,0.658560307327544
581,0.6719984410254929
582,0.68431620671238
583,0.7174938725173046
584,0.6722410047260746
585,0.6474251730578352
586,0.6394627517495503
587,0.6446694920823757
588,0.6448759134782196
589,0.617505277666467
590,0.5839217921652188
591,0.5724653205163898
592,0.6169734939906844
593,0.6305668750997062
594,0.5886606959385313
595,0.5987291826245469
596,0.6447730723607347
597,0.6518394127105895
598,0.6572042753452053
599,0.6409029784931691
600,0.6368752142673548
601,0.6564634416427394
602,0.6810859534731541
603,0.7239593069009587
604,0.698331096370044
605,0.7039138802301161
606,0.6716137314612269
607,0.6733393588131201
608,0.7113687496190435
609,0.7251916338670209
610,0.7056735140912441
611,0.6811364293187068
612,0.6942235727718349
613,0.6650669357246823
614,0.6783317099708372
615,0.6494567358885618
616,0.6702699385632495
617,0.6765328535348136
618,0.6954580353482915
619,0.7510756738802641
620,0.6856990986592323
621,0.705276113810388
622,0.7441346813185601
623,0.7306601178669536
624,0.746378621143252
625,0.7605747971202601
626,0.8110158411880379
627,0.7649061561153219
628,0.796369735449366
629,0.7476695147921798
630,0.7842937120272558
631,0.8042702630661026
632,0.7408249562562499
633,0.7632042265186078
634,0.749350292777443
635,0.7182981188976462
636,0.7181182702190377
637,0.7003753501282257
638,0.7416592668124398
639,0.7250678053955674
640,0.7551301750215481
641,0.8214198344342458
642,0.7651969366791368
643,0.6989515925919823
644,0.6665352547178196
645,0.6909160243468201
646,0.7555977650871183
647,0.7709911936152608
648,0.7396411337726985
649,0.6926013201528843
650,0.7108317496156675
651,0.7453770292140894
652,0.7141747418478802
653,0.7536445648320088
654,0.7195285974397706
655,0.7273383177762596
656,0.7111019127502076
657,0.7386397884991136
658,0.7533798229761961
659,0.7590882010579985
660,0.7558422178531391
661,0.7299384638532733
662,0.7294808128158093
663,0.7233811950795382
664,0.7553764348205689
665,0.7560705710169332
666,0.7542432115482238
667,0.700006247355074
668,0.6868794296390665
669,0.7761239243190429
670,0.8024717759822179
671,0.7626153953294937
672,0.7537783730664463
673,0.7917090298303607
674,0.7893790058189754
675,0.7891502008233585
676,0.7867998468121227
677,0.7187805762457613
678,0.6721943887246317
679,0.6804031110943232
680,0.7341829581752047
681,0.7479483845110363
682,0.8134153973906725
683,0.8853222989078415
684,0.8886535859486241
685,0.8920751875301596
686,0.8366557152176105
687,0.8641427864180052
688,0.8379788905290317
689,0.8780785329957256
690,0.9489185815454244
691,0.9431197656897161
692,0.8966901808465956
693,0.8965012965612387
694,0.8997281407935848
695,0.8174396294132548
696,0.8895428489891161
697,0.9724109503267268
698,0.9973119216328891
699,0.984693189793171
700,0.9369936572239072
701,0.8875218821108026
702,0.8458402776557683
703,0.8642708447391744
704,0.9285747759155627
705,0.9391764836772548
706,0.928788343619317
707,0.8976293037220973
708,0.886987346622613
709,0.8520799054410098
710,0.8871555311903403
711,1.0
712,0.9682172601636869
713,0.9126074250677129
714,0.8530731595962922
715,0.8447077113587631
716,0.8557271083565957
717,0.8758723368727148
718,0.843898289628549
719,0.825541731960524
720,0.8493826679898676
721,0.8389859030659175
722,0.8717229210741224
723,0.8906886806587198
724,0.9391386573281227
725,0.9311764414180081
726,0.845479224693723
727,0.890816780169423
728,0.8869546951417987
729,0.824596366046865
730,0.7796631106698095
731,0.802333120542345
732,0.8271016387576757
733,0.8052457326550739
734,0.8070539942377656
735,0.7924872781982039
736,0.7340495598829012
737,0.6592986342987921
738,0.6189023380083211
739,0.5759848745978935
740,0.5277581994120324
741,0.4709772327961211
742,0.43811564732739555
743,0.40566719221590486
744,0.30909514746154154
745,0.27256003265166817
746,0.25505926556581787
747,0.1934241918219141
748,0.13000853814354854
749,0.07120664578518791
